n,t,w
43392, 0.000000189, mkcnpe
43393, 0.000000209, ksyznj
43394, 0.000000190, haxyiw
43395, 0.000000191, caqyhe
43396, 0.000000201, hxwtyr
43397, 0.000000185, imbxcs
43398, 0.000000192, urbcou
43399, 0.000000190, wqulfz
43400, 0.000000189, hdihmn
43401, 0.000000193, uswjsn
43402, 0.000000195, dsgdza
43403, 0.000000192, aeufhg
43404, 0.000000194, htlmrf
43405, 0.000000190, bhmcrc
43406, 0.000000190, iibxkt
43407, 0.000000196, aiiftl
43408, 0.000000191, wfaenq
43409, 0.000000192, rsbqvn
43410, 0.000000192, xuzmrj
43411, 0.000000204, isktbl
43412, 0.000000189, vqaaao
43413, 0.000000194, hzpttq
43414, 0.000000193, tejbag
43415, 0.000000205, oaxzsr
43416, 0.000000188, ojequx
43417, 0.000000201, uygzls
43418, 0.000000191, zxxapl
43419, 0.000000187, gzkbrj
43420, 0.000000214, vienbh
43421, 0.000000189, mltfmd
43422, 0.000000189, xzydph
43423, 0.000000191, xdopcx
43424, 0.000000193, mhpcuc
43425, 0.000000191, vdping
43426, 0.000000191, kvtwlf
43427, 0.000000191, yvrcna
43428, 0.000000192, jrnzeo
43429, 0.000000196, oapkki
43430, 0.000000203, ykhlvu
43431, 0.000000191, iwxvkx
43432, 0.000000190, ufethi
43433, 0.000000190, ahwfjs
43434, 0.000000189, nymggm
43435, 0.000000193, ytotom
43436, 0.000000192, kdmvfj
43437, 0.000000203, iyodjf
43438, 0.000000211, myjykj
43439, 0.000000194, xtsvvb
43440, 0.000000220, rgltws
43441, 0.000000190, rwfrzr
43442, 0.000000247, emqkin
43443, 0.000000191, lcrrky
43444, 0.000000191, hlahru
43445, 0.000000194, avmdlm
43446, 0.000000193, otcarh
43447, 0.000000190, jkyvyx
43448, 0.000000193, ykhiec
43449, 0.000000196, nyrsyb
43450, 0.000000190, hzdmat
43451, 0.000000190, ynpbrb
43452, 0.000000188, rmdver
43453, 0.000000193, mobjpf
43454, 0.000000190, ylfvtr
43455, 0.000000194, jjiruf
43456, 0.000000188, pcvciw
43457, 0.000000191, pqjwpm
43458, 0.000000193, rhkwnc
43459, 0.000000189, luysyr
43460, 0.000000190, mimcui
43461, 0.000000192, ifyseg
43462, 0.000000191, nudvrd
43463, 0.000000192, okdgea
43464, 0.000000191, cntuyh
43465, 0.000000191, stjsrv
43466, 0.000000207, lbictl
43467, 0.000000190, hlsqgm
43468, 0.000000189, ztvkdk
43469, 0.000000191, veskch
43470, 0.000000190, vxsdcv
43471, 0.000000194, xzgtaa
43472, 0.000000197, hkrhzc
43473, 0.000000191, qnbxqn
43474, 0.000000203, nseyyc
43475, 0.000000188, xyxchd
43476, 0.000000215, blitff
43477, 0.000000190, pfpgzt
43478, 0.000000191, rlsygf
43479, 0.000000186, lxufva
43480, 0.000000194, yooiwr
43481, 0.000000191, bhuzvs
43482, 0.000000195, jrkzkh
43483, 0.000000189, oaehpm
43484, 0.000000204, jyuxma
43485, 0.000000192, nilxjn
43486, 0.000000201, qwzrdi
43487, 0.000000189, bzjyiz
43488, 0.000000188, baqltz
43489, 0.000000189, kipedr
43490, 0.000000192, ynyqzo
43491, 0.000000194, vlihvt
43492, 0.000000196, thyjrm
43493, 0.000000201, dzklch
43494, 0.000000190, toqefw
43495, 0.000000196, kxokrz
43496, 0.000000292, gwbuku
43497, 0.000000216, chmezg
43498, 0.000000205, topbdq
43499, 0.000000242, zajtwx
43500, 0.000000196, jenxsc
43501, 0.000000192, zdrsdd
43502, 0.000000240, lffmbs
43503, 0.000000218, pwtpuj
43504, 0.000000216, lkhrcv
43505, 0.000000186, zzhsgu
43506, 0.000000203, kehbke
43507, 0.000000198, nnjjvk
43508, 0.000000213, omijht
43509, 0.000000203, mhepvg
43510, 0.000000202, cwfgly
43511, 0.000000192, yemtpu
43512, 0.000000212, hnhfzb
43513, 0.000000188, kxpkde
43514, 0.000000217, tfqbkg
43515, 0.000000212, viteao
43516, 0.000000187, gsnloo
43517, 0.000000202, yktuyk
43518, 0.000000188, hfblgb
43519, 0.000000184, wqqzdd
43520, 0.000000188, hqglyz
43521, 0.000000189, lqwjcl
43522, 0.000000190, dyvhxd
43523, 0.000000193, kzokkx
43524, 0.000000186, xjgpxz
43525, 0.000000188, wucdqn
43526, 0.000000187, eznfnt
43527, 0.000000188, bscpmr
43528, 0.000000185, ktaohw
43529, 0.000000188, bxzwoo
43530, 0.000000186, klxszl
43531, 0.000000192, lxpotq
43532, 0.000000190, qcxlxt
43533, 0.000000189, nfixqc
43534, 0.000000193, dcvsip
43535, 0.000000188, fwilhd
43536, 0.000000187, jrhrnp
43537, 0.000000187, fmbbky
43538, 0.000000189, fxxpiy
43539, 0.000000209, zunoug
43540, 0.000000187, btuqfd
43541, 0.000000192, xhnthb
43542, 0.000000189, xxniln
43543, 0.000000188, fpocsq
43544, 0.000000198, cmleto
43545, 0.000000190, mzexdl
43546, 0.000000188, pxaneq
43547, 0.000000188, apxwuv
43548, 0.000000191, drynhz
43549, 0.000000187, dnyhhk
43550, 0.000000191, sjsyzg
43551, 0.000000189, zwevph
43552, 0.000000187, awhbzq
43553, 0.000000189, vtplnt
43554, 0.000000188, sjklsy
43555, 0.000000187, tgvkjt
43556, 0.000000187, swktyw
43557, 0.000000188, itneuc
43558, 0.000000191, rzavzj
43559, 0.000000188, bxnejc
43560, 0.000000189, yxarrb
43561, 0.000000189, sxuzmk
43562, 0.000000199, kabtpu
43563, 0.000000213, koerxu
43564, 0.000000190, rofcbl
43565, 0.000000279, bprxir
43566, 0.000000190, hgyqxq
43567, 0.000000188, elehzj
43568, 0.000000192, xrcwye
43569, 0.000000190, sqwiip
43570, 0.000000191, tqfgos
43571, 0.000000188, knuifw
43572, 0.000000189, qufkme
43573, 0.000000190, hoocpz
43574, 0.000000192, zlyayx
43575, 0.000000192, onnsjh
43576, 0.000000190, causxw
43577, 0.000000189, fumcjt
43578, 0.000000189, ggyrht
43579, 0.000000189, nafurp
43580, 0.000000203, nwfoks
43581, 0.000000189, xpkpoh
43582, 0.000000191, mlpvbv
43583, 0.000000188, rzuapy
43584, 0.000000190, gehlil
43585, 0.000000193, jqdxly
43586, 0.000000190, wccfxd
43587, 0.000000212, opxwhh
43588, 0.000000193, cpbsqq
43589, 0.000000185, hfpjyv
43590, 0.000000186, wugyyu
43591, 0.000000184, xwdnnk
43592, 0.000000189, fqegrj
43593, 0.000000192, niegqo
43594, 0.000000189, uljhlj
43595, 0.000000187, yxomng
43596, 0.000000192, drbzso
43597, 0.000000193, cpuuit
43598, 0.000000186, gyypes
43599, 0.000000194, avfujd
43600, 0.000000189, covqwx
43601, 0.000000190, qhxzfg
43602, 0.000000190, dxmqwq
43603, 0.000000197, yrfgiu
43604, 0.000000189, oulqjr
43605, 0.000000198, pvcawd
43606, 0.000000189, rwyife
43607, 0.000000198, nfefim
43608, 0.000000190, iusabt
43609, 0.000000190, vzmcru
43610, 0.000000190, qodnvw
43611, 0.000000182, rrgpvu
43612, 0.000000188, jrbznn
43613, 0.000000191, sklpbg
43614, 0.000000188, cswkbe
43615, 0.000000188, yrfwpf
43616, 0.000000187, orezvl
43617, 0.000000189, uphtxs
43618, 0.000000211, eyfhbc
43619, 0.000000190, giaxxu
43620, 0.000000187, zhfhor
43621, 0.000000200, deinju
43622, 0.000000188, hstioa
43623, 0.000000188, mextmo
43624, 0.000000189, rkvwan
43625, 0.000000189, eifwdl
43626, 0.000000188, lzpgmw
43627, 0.000000191, vqblak
43628, 0.000000190, qyzkln
43629, 0.000000187, tymfln
43630, 0.000000208, ylhzxq
43631, 0.000000189, ajytem
43632, 0.000000188, acfkps
43633, 0.000000202, hiykiu
43634, 0.000000184, uphklb
43635, 0.000000189, zowzja
43636, 0.000000185, nahuiw
43637, 0.000000193, zumeog
43638, 0.000000186, ubfijb
43639, 0.000000188, efjoir
43640, 0.000000192, gguape
43641, 0.000000190, lzmzrh
43642, 0.000000189, rfkjqf
43643, 0.000000187, jxrmbo
43644, 0.000000188, jyhbcw
43645, 0.000000189, dpxzpc
43646, 0.000000187, ynphkh
43647, 0.000000292, azvrfo
43648, 0.000000280, cvdgve
43649, 0.000000247, qxqyrn
43650, 0.000000252, svpubo
43651, 0.000000238, cahynq
43652, 0.000000223, dwhseb
43653, 0.000000283, rzshqi
43654, 0.000000223, fxnesp
43655, 0.000000207, bikjgw
43656, 0.000000189, ccklre
43657, 0.000000222, xrblei
43658, 0.000000216, uiujkv
43659, 0.000000189, rrakhx
43660, 0.000000191, brwmfn
43661, 0.000000190, abuwjv
43662, 0.000000199, kcgcac
43663, 0.000000188, ebvlgk
43664, 0.000000214, utvbvk
43665, 0.000000188, bjerxw
43666, 0.000000188, ikyiks
43667, 0.000000188, cxthju
43668, 0.000000188, ueyhvu
43669, 0.000000190, cewpyd
43670, 0.000000190, aspcyf
43671, 0.000000190, niaylg
43672, 0.000000189, gjxnap
43673, 0.000000188, yldeml
43674, 0.000000190, bbpixt
43675, 0.000000188, odkvkz
43676, 0.000000187, thhvxf
43677, 0.000000191, svlocq
43678, 0.000000214, okblts
43679, 0.000000189, aepxul
43680, 0.000000191, nldnem
43681, 0.000000188, nslbsv
43682, 0.000000188, bzcsfd
43683, 0.000000190, ekxxcz
43684, 0.000000191, abogpf
43685, 0.000000191, tbxjzt
43686, 0.000000187, ihtxxr
43687, 0.000000188, qhatmi
43688, 0.000000190, qcrdpf
43689, 0.000000198, ldyyiv
43690, 0.000000186, tnvvpr
43691, 0.000000208, gkzsqs
43692, 0.000000190, uhxfeo
43693, 0.000000218, taqrhb
43694, 0.000000189, rqkebq
43695, 0.000000187, fahcly
43696, 0.000000200, iktgcj
43697, 0.000000204, yxdzfz
43698, 0.000000192, vytxky
43699, 0.000000192, lqxrpr
43700, 0.000000191, kdyfjm
43701, 0.000000190, esebup
43702, 0.000000192, flwhiw
43703, 0.000000192, dqlwrq
43704, 0.000000191, ivimyy
43705, 0.000000191, cqvfch
43706, 0.000000192, ehflde
43707, 0.000000192, hjzypg
43708, 0.000000190, pyyjyi
43709, 0.000000189, ozsaqg
43710, 0.000000190, hyjqjx
43711, 0.000000189, fufmdn
43712, 0.000000193, ahxrki
43713, 0.000000193, sivghb
43714, 0.000000191, llvmij
43715, 0.000000191, wswivn
43716, 0.000000193, pdzxok
43717, 0.000000207, fvoblc
43718, 0.000000192, jtutlk
43719, 0.000000193, tdnbvj
43720, 0.000000193, pvfsqb
43721, 0.000000190, lviryz
43722, 0.000000195, wmdieg
43723, 0.000000196, xcculw
43724, 0.000000200, gohumo
43725, 0.000000202, weqgpr
43726, 0.000000193, ejwcfg
43727, 0.000000189, gvngcs
43728, 0.000000195, zagnhv
43729, 0.000000189, xsnnun
43730, 0.000000192, ytswcf
43731, 0.000000191, oxnfwg
43732, 0.000000191, bdmnju
43733, 0.000000191, tpahpa
43734, 0.000000189, opeizn
43735, 0.000000192, nbyfts
43736, 0.000000193, meomek
43737, 0.000000191, htfecy
43738, 0.000000192, lvtzcg
43739, 0.000000192, yqhjcz
43740, 0.000000191, zyfkqf
43741, 0.000000203, dhdjtj
43742, 0.000000200, wqwraa
43743, 0.000000200, dnswzp
43744, 0.000000190, clnkir
43745, 0.000000189, xklrbq
43746, 0.000000194, spxcyk
43747, 0.000000192, zezepc
43748, 0.000000188, domdsl
43749, 0.000000193, fddqml
43750, 0.000000217, pljyha
43751, 0.000000203, xpcaiv
43752, 0.000000192, mtpnoe
43753, 0.000000186, ppqjao
43754, 0.000000200, yhdbkw
43755, 0.000000196, qmlaze
43756, 0.000000189, rcxsrd
43757, 0.000000189, keaqvl
43758, 0.000000193, fphdyr
43759, 0.000000194, ekpqdd
43760, 0.000000195, xiewsz
43761, 0.000000189, lgmbcr
43762, 0.000000191, yfasgk
43763, 0.000000191, lgaryu
43764, 0.000000192, rbyfkx
43765, 0.000000192, arfqrd
43766, 0.000000187, eorqnc
43767, 0.000000190, alhexk
43768, 0.000000191, bzxhxz
43769, 0.000000193, bpueff
43770, 0.000000195, xyzkxm
43771, 0.000000191, ruwxhg
43772, 0.000000190, bevoca
43773, 0.000000191, dawkff
43774, 0.000000193, yewbei
43775, 0.000000204, ihncdk
43776, 0.000000190, etmnln
43777, 0.000000193, isljhs
43778, 0.000000190, xxtjpu
43779, 0.000000192, dhtfmv
43780, 0.000000213, rzfvlw
43781, 0.000000198, kgzgkp
43782, 0.000000191, hdrwkz
43783, 0.000000191, strgqa
43784, 0.000000192, olzejy
43785, 0.000000188, kuqkfd
43786, 0.000000193, fjtwhu
43787, 0.000000193, ijfofq
43788, 0.000000186, tqcgpd
43789, 0.000000212, vmtenz
43790, 0.000000190, lfidcj
43791, 0.000000209, fnqwtw
43792, 0.000000191, mpwlpm
43793, 0.000000188, vyodhd
43794, 0.000000190, nyovig
43795, 0.000000194, ctunyc
43796, 0.000000191, nldqxe
43797, 0.000000190, xdsqjh
43798, 0.000000191, xxnyxg
43799, 0.000000292, gfbarw
43800, 0.000000286, xhlspq
43801, 0.000000257, cwxnol
43802, 0.000000234, mkhgvu
43803, 0.000000229, pzlppg
43804, 0.000000218, jwocbj
43805, 0.000000215, luxjks
43806, 0.000000246, djdgrf
43807, 0.000000198, ktjeqe
43808, 0.000000187, uvvfed
43809, 0.000000198, ckkkdx
43810, 0.000000188, atziir
43811, 0.000000203, zjhlwv
43812, 0.000000215, vymgqv
43813, 0.000000202, jlqeqn
43814, 0.000000190, oxvqfk
43815, 0.000000191, etcovr
43816, 0.000000188, ndoblz
43817, 0.000000190, dpjane
43818, 0.000000192, svilfj
43819, 0.000000190, xrbtfa
43820, 0.000000219, icvntd
43821, 0.000000194, wqexov
43822, 0.000000189, inuipm
43823, 0.000000192, qamsay
43824, 0.000000192, cgpvyb
43825, 0.000000188, srkvmz
43826, 0.000000192, xtotsp
43827, 0.000000193, ssadtu
43828, 0.000000190, vgvcsc
43829, 0.000000190, zzeoof
43830, 0.000000191, zjqtxj
43831, 0.000000191, ekfhtx
43832, 0.000000211, qrjlio
43833, 0.000000196, poteuh
43834, 0.000000191, madrxj
43835, 0.000000192, kzkutg
43836, 0.000000199, cnxkph
43837, 0.000000220, rirjnx
43838, 0.000000196, xaqzns
43839, 0.000000191, drafqy
43840, 0.000000191, nhdqsu
43841, 0.000000190, xssxwv
43842, 0.000000194, mkkjbc
43843, 0.000000194, sajrlv
43844, 0.000000191, dgvdwb
43845, 0.000000192, ojynbf
43846, 0.000000191, vjktdr
43847, 0.000000190, upcpfc
43848, 0.000000193, fnwdrq
43849, 0.000000190, mdgvps
43850, 0.000000193, fibwvu
43851, 0.000000193, qwovkn
43852, 0.000000208, xrrjqu
43853, 0.000000190, bbzgzw
43854, 0.000000191, swvmkb
43855, 0.000000188, ldfwhp
43856, 0.000000192, dgjpzo
43857, 0.000000193, meiyso
43858, 0.000000198, ktvhaa
43859, 0.000000195, gteznb
43860, 0.000000193, nisxqy
43861, 0.000000194, stpxpd
43862, 0.000000190, cqbhkb
43863, 0.000000192, qgalvb
43864, 0.000000188, duevbk
43865, 0.000000189, nhbzll
43866, 0.000000193, srjuai
43867, 0.000000200, spsfha
43868, 0.000000200, ywqfig
43869, 0.000000195, jvnznc
43870, 0.000000190, tukxdd
43871, 0.000000189, ybfpyj
43872, 0.000000190, qzhppl
43873, 0.000000193, vtgryl
43874, 0.000000190, ecrkun
43875, 0.000000193, akvssq
43876, 0.000000189, rihvtu
43877, 0.000000192, ueahhf
43878, 0.000000197, qgosan
43879, 0.000000188, yqwrrj
43880, 0.000000188, ouewwb
43881, 0.000000191, aidejs
43882, 0.000000193, mlbxpt
43883, 0.000000194, rwkgge
43884, 0.000000191, colgpp
43885, 0.000000194, qbkdce
43886, 0.000000189, pqmtol
43887, 0.000000191, mvfqcx
43888, 0.000000191, hlblfc
43889, 0.000000192, wmcqis
43890, 0.000000187, khakka
43891, 0.000000188, twbnrg
43892, 0.000000191, zgrqbr
43893, 0.000000190, xsznxa
43894, 0.000000189, hopchi
43895, 0.000000195, eovsmi
43896, 0.000000190, zcqvsv
43897, 0.000000190, smvrpq
43898, 0.000000194, suvytd
43899, 0.000000191, lbszcg
43900, 0.000000193, hzxdbx
43901, 0.000000189, xmhmrr
43902, 0.000000190, euiqcx
43903, 0.000000206, nbdfhd
43904, 0.000000190, sbewji
43905, 0.000000191, itxqlo
43906, 0.000000191, ztuamj
43907, 0.000000189, yxgleh
43908, 0.000000246, qrclzt
43909, 0.000000193, mheisx
43910, 0.000000191, nwonbs
43911, 0.000000189, ezigzs
43912, 0.000000191, ltdczd
43913, 0.000000201, yzfdzd
43914, 0.000000192, aqvcls
43915, 0.000000189, jupnes
43916, 0.000000191, zkdukb
43917, 0.000000194, ihcrlg
43918, 0.000000191, ujngfy
43919, 0.000000195, qqfhgo
43920, 0.000000194, ivxuwc
43921, 0.000000197, pnrumi
43922, 0.000000189, epkbta
43923, 0.000000234, dnmkzz
43924, 0.000000201, yjtyvq
43925, 0.000000199, wmbvkg
43926, 0.000000201, qzxxon
43927, 0.000000202, jdorsl
43928, 0.000000199, dmbyzs
43929, 0.000000199, jreabg
43930, 0.000000200, zikpdg
43931, 0.000000205, onwfqk
43932, 0.000000202, erskfj
43933, 0.000000198, gwcyzi
43934, 0.000000199, ppreen
43935, 0.000000200, npvdid
43936, 0.000000199, xcbmhw
43937, 0.000000199, qkpkpr
43938, 0.000000198, fgwotc
43939, 0.000000202, gsdyny
43940, 0.000000201, mymzdk
43941, 0.000000202, ddwxlf
43942, 0.000000201, ykykxe
43943, 0.000000202, jdiggf
43944, 0.000000198, qqkcos
43945, 0.000000202, fnzmin
43946, 0.000000194, wgypxv
43947, 0.000000200, hcawsv
43948, 0.000000199, zdqfao
43949, 0.000000202, xbanfn
43950, 0.000000203, aklfka
43951, 0.000000306, wsfsyq
43952, 0.000000255, mseypf
43953, 0.000000250, kauyek
43954, 0.000000255, vmnckz
43955, 0.000000251, zxjcgk
43956, 0.000000236, mtfsnd
43957, 0.000000238, fmjdto
43958, 0.000000230, unlhrr
43959, 0.000000201, kqzmoa
43960, 0.000000250, tibgju
43961, 0.000000198, pkzdrs
43962, 0.000000225, ibfkeg
43963, 0.000000228, uavphn
43964, 0.000000200, iyricw
43965, 0.000000226, xfwouh
43966, 0.000000206, nysjjc
43967, 0.000000202, qmelmc
43968, 0.000000194, wtbafx
43969, 0.000000202, zbsbqp
43970, 0.000000225, pkqpld
43971, 0.000000199, soodlb
43972, 0.000000199, hyeheb
43973, 0.000000201, czfybv
43974, 0.000000199, zfyjit
43975, 0.000000201, tnodor
43976, 0.000000205, tmfusm
43977, 0.000000202, iqoccd
43978, 0.000000198, czanvp
43979, 0.000000199, vhwbut
43980, 0.000000200, gmxefo
43981, 0.000000207, tmvewv
43982, 0.000000202, pikodz
43983, 0.000000199, dzdlcq
43984, 0.000000201, yjsxoo
43985, 0.000000200, gvifos
43986, 0.000000208, zuttha
43987, 0.000000195, gjtsha
43988, 0.000000200, qkauil
43989, 0.000000208, qivtym
43990, 0.000000195, nkzise
43991, 0.000000201, whgrow
43992, 0.000000197, ninqfl
43993, 0.000000202, askmqm
43994, 0.000000210, cfcqty
43995, 0.000000198, pjucna
43996, 0.000000197, xxzbve
43997, 0.000000202, yagdrj
43998, 0.000000199, sdmihm
43999, 0.000000196, xazfyu
44000, 0.000000196, yujmdq
44001, 0.000000201, egagui
44002, 0.000000198, xvibvu
44003, 0.000000214, gamspc
44004, 0.000000201, xqodjz
44005, 0.000000198, bsfnze
44006, 0.000000200, bzawcz
44007, 0.000000203, fukyuh
44008, 0.000000206, unhztw
44009, 0.000000195, fjpbyd
44010, 0.000000200, doogtd
44011, 0.000000200, pxoyap
44012, 0.000000213, uctzci
44013, 0.000000211, xuilfe
44014, 0.000000211, xntsqw
44015, 0.000000194, csdjnx
44016, 0.000000201, mokogu
44017, 0.000000200, ficqcc
44018, 0.000000197, fvlhkq
44019, 0.000000198, gcaklj
44020, 0.000000202, ogjafb
44021, 0.000000202, rzgxza
44022, 0.000000224, zbtjhr
44023, 0.000000199, uvuwux
44024, 0.000000198, ouneoc
44025, 0.000000201, hikwsb
44026, 0.000000197, wzodbd
44027, 0.000000209, cnllwq
44028, 0.000000200, dvuhdr
44029, 0.000000222, fbwijh
44030, 0.000000200, tcjbcj
44031, 0.000000199, zmajct
44032, 0.000000199, hoywbu
44033, 0.000000199, dcugsf
44034, 0.000000199, isfgye
44035, 0.000000203, jrjbon
44036, 0.000000198, moefec
44037, 0.000000200, wmbghx
44038, 0.000000197, kljvmi
44039, 0.000000198, xwgqyo
44040, 0.000000198, pqdfjc
44041, 0.000000204, lwvvuy
44042, 0.000000197, whnezl
44043, 0.000000200, bjrgcf
44044, 0.000000197, byxyuw
44045, 0.000000201, awecdm
44046, 0.000000199, ctrdqt
44047, 0.000000198, ublvry
44048, 0.000000196, mruuyk
44049, 0.000000200, htviyn
44050, 0.000000203, vtpzor
44051, 0.000000209, jjcfso
44052, 0.000000198, yjytsy
44053, 0.000000202, uznthy
44054, 0.000000202, qptwcj
44055, 0.000000201, vmomgo
44056, 0.000000198, mfwgba
44057, 0.000000194, jkwxfr
44058, 0.000000201, tusdgd
44059, 0.000000201, dntezo
44060, 0.000000197, egvnxq
44061, 0.000000198, mfidjm
44062, 0.000000197, fugmee
44063, 0.000000204, zcvwmn
44064, 0.000000198, nlvnck
44065, 0.000000198, pvyris
44066, 0.000000199, cqdonx
44067, 0.000000200, rumtab
44068, 0.000000201, mbqfnu
44069, 0.000000200, ztbaze
44070, 0.000000199, tywpjk
44071, 0.000000198, ikcfly
44072, 0.000000198, tjhyto
44073, 0.000000200, rlfuox
44074, 0.000000198, hgqjui
44075, 0.000000197, pgilhl
44076, 0.000000198, qaoshx
44077, 0.000000196, rruxmx
44078, 0.000000199, epvneh
44079, 0.000000197, wxhizw
44080, 0.000000224, bfritk
44081, 0.000000196, yasavi
44082, 0.000000206, deqimw
44083, 0.000000199, jmrwfp
44084, 0.000000196, ltqvnf
44085, 0.000000199, vgoslm
44086, 0.000000198, qmztpu
44087, 0.000000202, hayiwm
44088, 0.000000209, smkyyk
44089, 0.000000208, moietq
44090, 0.000000193, obndhl
44091, 0.000000201, jgmyuk
44092, 0.000000199, kfzadb
44093, 0.000000201, tzhuho
44094, 0.000000199, wxfavn
44095, 0.000000199, pbztol
44096, 0.000000199, snmksu
44097, 0.000000199, eggval
44098, 0.000000201, ummabm
44099, 0.000000199, eenfxw
44100, 0.000000201, awjsdt
44101, 0.000000201, bdjdak
44102, 0.000000306, bhbivp
44103, 0.000000257, wrbxyt
44104, 0.000000266, pcsdpz
44105, 0.000000251, csdxvb
44106, 0.000000244, kqjwej
44107, 0.000000225, zgebdz
44108, 0.000000239, fcbotc
44109, 0.000000201, onhxsu
44110, 0.000000206, cyngvd
44111, 0.000000232, rcxgpv
44112, 0.000000201, wzgayn
44113, 0.000000199, nbijnm
44114, 0.000000224, oolwys
44115, 0.000000233, bwohph
44116, 0.000000196, xxokva
44117, 0.000000202, vxibbe
44118, 0.000000194, luszxr
44119, 0.000000200, eiivaz
44120, 0.000000226, mnyqgz
44121, 0.000000195, tpwike
44122, 0.000000194, okaavm
44123, 0.000000199, hivbau
44124, 0.000000219, xqfohu
44125, 0.000000199, qgjbke
44126, 0.000000197, jbmecb
44127, 0.000000201, upzycs
44128, 0.000000213, wfkqrl
44129, 0.000000199, tdpuaa
44130, 0.000000201, ayqdil
44131, 0.000000196, roepxg
44132, 0.000000198, iarpqw
44133, 0.000000203, htyvan
44134, 0.000000227, hjzpns
44135, 0.000000198, ffsefk
44136, 0.000000195, umdamb
44137, 0.000000196, fltsnl
44138, 0.000000196, jemfre
44139, 0.000000195, bkrcyd
44140, 0.000000197, igmjtj
44141, 0.000000197, nwcipz
44142, 0.000000198, fbyerp
44143, 0.000000199, agelwd
44144, 0.000000202, bwvnhq
44145, 0.000000200, pygmua
44146, 0.000000211, bnurli
44147, 0.000000198, zflroh
44148, 0.000000210, lqxdej
44149, 0.000000198, jbeqly
44150, 0.000000305, dhkugv
44151, 0.000000201, jolnpo
44152, 0.000000200, mmdrwm
44153, 0.000000195, xcgqaf
44154, 0.000000228, yuenee
44155, 0.000000200, tfuetf
44156, 0.000000199, miuioe
44157, 0.000000202, ahpuya
44158, 0.000000197, pvbont
44159, 0.000000194, ybknpu
44160, 0.000000198, nkzymx
44161, 0.000000198, xcpfui
44162, 0.000000197, loxkeo
44163, 0.000000196, ihlhky
44164, 0.000000212, vnfsxf
44165, 0.000000199, ejzxkj
44166, 0.000000197, bixsob
44167, 0.000000206, pxtjyf
44168, 0.000000196, acykdh
44169, 0.000000196, ueltfu
44170, 0.000000201, igsogb
44171, 0.000000198, dzgsic
44172, 0.000000206, ilrasr
44173, 0.000000196, fyqrmj
44174, 0.000000208, eenuau
44175, 0.000000199, yabzbp
44176, 0.000000196, srocai
44177, 0.000000196, lycjnb
44178, 0.000000196, mrywob
44179, 0.000000198, tmtrrg
44180, 0.000000197, zqtcty
44181, 0.000000201, zstigy
44182, 0.000000196, tipfjg
44183, 0.000000198, rkpxpd
44184, 0.000000198, qatdqp
44185, 0.000000198, tkuaer
44186, 0.000000199, ucnurr
44187, 0.000000196, nqmiby
44188, 0.000000212, zobquf
44189, 0.000000197, ffdozx
44190, 0.000000195, biayvo
44191, 0.000000198, dhgvgw
44192, 0.000000197, bumrtr
44193, 0.000000197, nohtfz
44194, 0.000000196, ilyajo
44195, 0.000000198, krpwyf
44196, 0.000000207, jtalcd
44197, 0.000000200, misenp
44198, 0.000000196, fypxnt
44199, 0.000000200, efrfyd
44200, 0.000000197, mphrby
44201, 0.000000195, cvbiby
44202, 0.000000198, vtamms
44203, 0.000000197, ipfesl
44204, 0.000000196, hzpesk
44205, 0.000000199, qlscsi
44206, 0.000000196, qlhxat
44207, 0.000000200, iiixea
44208, 0.000000196, bmdzen
44209, 0.000000194, zmgqhk
44210, 0.000000200, smsqpd
44211, 0.000000195, optesr
44212, 0.000000200, pnvewi
44213, 0.000000199, ykssmz
44214, 0.000000195, cihmfd
44215, 0.000000199, qzymnm
44216, 0.000000200, jjkzyb
44217, 0.000000196, ddrzyb
44218, 0.000000199, alwpjg
44219, 0.000000194, qhjxpz
44220, 0.000000198, wcvpto
44221, 0.000000215, baglbf
44222, 0.000000205, zehyey
44223, 0.000000195, jdlwhd
44224, 0.000000197, ofwjuh
44225, 0.000000211, sjcxqm
44226, 0.000000210, szzhoa
44227, 0.000000195, xldtul
44228, 0.000000198, xdgqki
44229, 0.000000199, ckmqik
44230, 0.000000201, urgsiz
44231, 0.000000198, owtjre
44232, 0.000000199, vavxar
44233, 0.000000202, bitafq
44234, 0.000000198, xwzzkn
44235, 0.000000201, ptwqfs
44236, 0.000000198, tluhip
44237, 0.000000201, exrcdw
44238, 0.000000200, fkkewz
44239, 0.000000200, dvkwxe
44240, 0.000000200, envfqv
44241, 0.000000203, ybtcmg
44242, 0.000000213, ubreqy
44243, 0.000000203, oeppco
44244, 0.000000202, sisdiy
44245, 0.000000220, uwgfrp
44246, 0.000000198, wkvlbn
44247, 0.000000202, yypiiy
44248, 0.000000202, uxxarl
44249, 0.000000204, lazoah
44250, 0.000000201, yvkmxs
44251, 0.000000200, qcbirk
44252, 0.000000204, oizolc
44253, 0.000000199, szifbb
44254, 0.000000318, bbfwdl
44255, 0.000000265, sltlvk
44256, 0.000000257, nsxlnx
44257, 0.000000256, gquwjc
44258, 0.000000233, ncdjie
44259, 0.000000222, hnsqln
44260, 0.000000202, mmiaht
44261, 0.000000195, mnvwfz
44262, 0.000000198, jrxysv
44263, 0.000000237, jghtox
44264, 0.000000230, oqxldm
44265, 0.000000216, onccon
44266, 0.000000198, nzvngk
44267, 0.000000244, fyopqg
44268, 0.000000198, gukrae
