n,t,w
44802, 0.000000194, bitfha
44803, 0.000000187, cpnakv
44804, 0.000000189, uqyhea
44805, 0.000000206, utlxnh
44806, 0.000000190, ggfcrv
44807, 0.000000188, opkkfd
44808, 0.000000189, ngkbun
44809, 0.000000187, tawaqo
44810, 0.000000193, qqzbhp
44811, 0.000000187, oqorwe
44812, 0.000000193, gixous
44813, 0.000000195, rgqipx
44814, 0.000000193, sdtbux
44815, 0.000000191, rivtpq
44816, 0.000000189, ifjvul
44817, 0.000000187, hxvswg
44818, 0.000000247, adufnh
44819, 0.000000190, kmmkfu
44820, 0.000000189, fstgen
44821, 0.000000193, mzhank
44822, 0.000000194, bqeiom
44823, 0.000000193, ocvteq
44824, 0.000000192, tbtwyy
44825, 0.000000189, qtzgpr
44826, 0.000000186, blfygx
44827, 0.000000192, tfnkcb
44828, 0.000000190, dkqjqm
44829, 0.000000194, vjptwg
44830, 0.000000192, pxoyjn
44831, 0.000000195, nhopfd
44832, 0.000000191, ncdwck
44833, 0.000000194, wydqjz
44834, 0.000000190, tjqzwp
44835, 0.000000193, gmbesv
44836, 0.000000190, xuuqye
44837, 0.000000194, sckwwg
44838, 0.000000191, xyytee
44839, 0.000000186, lqqkcf
44840, 0.000000190, jhgvzi
44841, 0.000000190, itrfdb
44842, 0.000000194, pckhtu
44843, 0.000000192, dwbaqq
44844, 0.000000188, qeejgt
44845, 0.000000192, bpgxnw
44846, 0.000000192, dfdweu
44847, 0.000000195, qlmura
44848, 0.000000190, dqtmbj
44849, 0.000000191, omzuin
44850, 0.000000187, ccvqjq
44851, 0.000000192, pxqbdm
44852, 0.000000186, gjpjhc
44853, 0.000000191, ozkbvt
44854, 0.000000188, cbeckt
44855, 0.000000188, xajatg
44856, 0.000000193, vzouls
44857, 0.000000188, fvqqmy
44858, 0.000000192, nojulg
44859, 0.000000187, namgiu
44860, 0.000000189, isyvpu
44861, 0.000000307, psmbvx
44862, 0.000000301, pdahhc
44863, 0.000000248, plrukg
44864, 0.000000243, cfszwk
44865, 0.000000239, xzowak
44866, 0.000000238, attaaj
44867, 0.000000240, fpobaj
44868, 0.000000217, kqhcqj
44869, 0.000000210, zbgmqo
44870, 0.000000201, cnizrf
44871, 0.000000190, agsgvl
44872, 0.000000193, nwkmub
44873, 0.000000195, qauyyg
44874, 0.000000197, vzjbbv
44875, 0.000000197, eclbaq
44876, 0.000000188, zzewvu
44877, 0.000000215, njgzpx
44878, 0.000000193, bzsmbj
44879, 0.000000256, hoajau
44880, 0.000000188, aimzdi
44881, 0.000000190, zluyee
44882, 0.000000187, ffwohm
44883, 0.000000189, ttuesc
44884, 0.000000190, tnmzlf
44885, 0.000000192, vfsrba
44886, 0.000000196, wlymvc
44887, 0.000000190, paqphw
44888, 0.000000192, kljytf
44889, 0.000000191, mqkrsx
44890, 0.000000246, hjbgke
44891, 0.000000189, wwexxx
44892, 0.000000193, gocrqo
44893, 0.000000191, aftvuz
44894, 0.000000190, phbxmq
44895, 0.000000192, xsdlxt
44896, 0.000000253, msngdx
44897, 0.000000188, cdiktc
44898, 0.000000191, vypctk
44899, 0.000000188, nsgnyo
44900, 0.000000193, xrpnpo
44901, 0.000000191, crpvjp
44902, 0.000000192, htapfp
44903, 0.000000189, btpsni
44904, 0.000000191, fhcnzz
44905, 0.000000194, fonrbd
44906, 0.000000187, bryhzg
44907, 0.000000192, nywtju
44908, 0.000000247, vqzelp
44909, 0.000000189, zylclu
44910, 0.000000191, ligcyb
44911, 0.000000198, eoluso
44912, 0.000000192, ctxylp
44913, 0.000000193, buiuoq
44914, 0.000000197, dslvml
44915, 0.000000187, kehfbd
44916, 0.000000188, kdstkn
44917, 0.000000190, pxcott
44918, 0.000000191, jpadzw
44919, 0.000000191, xemezo
44920, 0.000000194, hxsntl
44921, 0.000000194, sajwvj
44922, 0.000000191, flxmiu
44923, 0.000000192, ghdzer
44924, 0.000000195, uwixpy
44925, 0.000000198, tsctpb
44926, 0.000000193, linlfy
44927, 0.000000191, neksrr
44928, 0.000000190, ciuugi
44929, 0.000000209, kcxmnj
44930, 0.000000191, pkjlcv
44931, 0.000000189, qxzxlv
44932, 0.000000196, gfeguc
44933, 0.000000194, vinekv
44934, 0.000000192, jcbjch
44935, 0.000000192, hhxafw
44936, 0.000000193, wgxqru
44937, 0.000000193, akpqox
44938, 0.000000189, hdiklf
44939, 0.000000195, mvlbto
44940, 0.000000190, catmfd
44941, 0.000000189, daetdw
44942, 0.000000190, jmklzv
44943, 0.000000188, epgzkm
44944, 0.000000188, kiocqe
44945, 0.000000187, ucxzca
44946, 0.000000194, pnuihu
44947, 0.000000194, patqne
44948, 0.000000189, zmtxjz
44949, 0.000000189, wupbgg
44950, 0.000000191, xoeygo
44951, 0.000000191, kzqlyn
44952, 0.000000189, hyzisw
44953, 0.000000189, pbpxgs
44954, 0.000000190, edzijs
44955, 0.000000190, usyzgc
44956, 0.000000186, vdjxyh
44957, 0.000000211, gbdlge
44958, 0.000000195, cwkcpx
44959, 0.000000187, bnaamo
44960, 0.000000189, qsrmns
44961, 0.000000191, fdoifw
44962, 0.000000190, shlahi
44963, 0.000000190, okphtj
44964, 0.000000191, rrzmlo
44965, 0.000000187, hjnbhv
44966, 0.000000190, opiltz
44967, 0.000000188, xndzmr
44968, 0.000000192, encrct
44969, 0.000000188, psghff
44970, 0.000000190, oddlgp
44971, 0.000000189, kqlmpx
44972, 0.000000188, zbsknw
44973, 0.000000191, zzbiso
44974, 0.000000189, uqizke
44975, 0.000000184, mqltuf
44976, 0.000000187, wcbeoy
44977, 0.000000186, lprshv
44978, 0.000000204, ionnll
44979, 0.000000189, hpgexo
44980, 0.000000188, qzehyq
44981, 0.000000187, hkgwhb
44982, 0.000000189, xilrqs
44983, 0.000000188, gtfqbx
44984, 0.000000189, vpotsb
44985, 0.000000193, deanui
44986, 0.000000189, tfmdbk
44987, 0.000000189, wqiyrc
44988, 0.000000186, qxfsgn
44989, 0.000000189, rvbpmp
44990, 0.000000293, rymjsk
44991, 0.000000200, ksndhp
44992, 0.000000191, yuzkmy
44993, 0.000000191, tbzuox
44994, 0.000000190, empkjd
44995, 0.000000190, wqhogr
44996, 0.000000189, lrudiz
44997, 0.000000191, cywlkh
44998, 0.000000190, mnsztb
44999, 0.000000189, zntorl
45000, 0.000000192, oijvbl
45001, 0.000000189, eohhvy
45002, 0.000000186, txbdkd
45003, 0.000000190, ixqkmz
45004, 0.000000190, zeuazm
45005, 0.000000190, swnpvy
45006, 0.000000194, jttvam
45007, 0.000000192, ingayb
45008, 0.000000192, vcbdte
45009, 0.000000189, brvcub
45010, 0.000000192, ifhhnh
45011, 0.000000193, rxzcyl
45012, 0.000000188, kbvhal
45013, 0.000000322, cxjtmx
45014, 0.000000294, shsymv
45015, 0.000000250, oxlqkv
45016, 0.000000245, czltdn
45017, 0.000000248, mozsbp
45018, 0.000000240, ypefdm
45019, 0.000000206, bpughp
45020, 0.000000235, wiiiro
45021, 0.000000230, pvnuao
45022, 0.000000193, rpmneq
45023, 0.000000210, hypjtg
45024, 0.000000221, dtegis
45025, 0.000000215, wkszlr
45026, 0.000000190, yviwoq
45027, 0.000000193, xgymwg
45028, 0.000000187, yzoqmr
45029, 0.000000194, uuqkqw
45030, 0.000000208, hqbppv
45031, 0.000000385, nwrjdh
45032, 0.000000187, xtlslf
45033, 0.000000190, xyztvi
45034, 0.000000193, bsowzy
45035, 0.000000190, dmvddp
45036, 0.000000196, lmpxpy
45037, 0.000000194, btbjdx
45038, 0.000000191, nxvpjl
45039, 0.000000192, mgcwur
45040, 0.000000190, tpmvit
45041, 0.000000193, zftzft
45042, 0.000000188, dljuqc
45043, 0.000000248, kcpwps
45044, 0.000000217, sowude
45045, 0.000000191, cueqhf
45046, 0.000000245, xlsfvk
45047, 0.000000195, vasozz
45048, 0.000000187, sqxpbc
45049, 0.000000187, ydjasj
45050, 0.000000193, iirvgx
45051, 0.000000189, xrrtkt
45052, 0.000000189, ehfymd
45053, 0.000000192, gxwjew
45054, 0.000000190, zpmkdk
45055, 0.000000191, lfyiof
45056, 0.000000188, ipvxbu
45057, 0.000000249, fmxlhw
45058, 0.000000189, iskzhh
45059, 0.000000191, bndedr
45060, 0.000000191, eqpwvd
45061, 0.000000191, dexrgs
45062, 0.000000188, czbpiv
45063, 0.000000193, txrzrh
45064, 0.000000190, yjejqx
45065, 0.000000190, yjrzrw
45066, 0.000000189, mgctgr
45067, 0.000000191, llqdcg
45068, 0.000000192, rraxyn
45069, 0.000000191, chfzvs
45070, 0.000000190, gvnago
45071, 0.000000250, zlkpgl
45072, 0.000000186, mmxfbx
45073, 0.000000210, jsxqvk
45074, 0.000000191, kerqca
45075, 0.000000190, qwwvma
45076, 0.000000189, lfmvhf
45077, 0.000000191, ozuxcm
45078, 0.000000191, mneeko
45079, 0.000000188, lbczds
45080, 0.000000189, ukmsna
45081, 0.000000190, xgyazz
45082, 0.000000188, xcuulu
45083, 0.000000190, udpkfq
45084, 0.000000189, bixpjh
45085, 0.000000263, hdsrhd
45086, 0.000000191, uyxfsw
45087, 0.000000192, cgzngw
45088, 0.000000192, ozjxiz
45089, 0.000000188, gecymo
45090, 0.000000191, loenhq
45091, 0.000000192, jaydpw
45092, 0.000000189, ohwjmq
45093, 0.000000192, lfdiqf
45094, 0.000000192, igoofu
45095, 0.000000190, snjcay
45096, 0.000000189, ujdwea
45097, 0.000000190, eviote
45098, 0.000000188, fzijeb
45099, 0.000000191, piukxt
45100, 0.000000189, xmmahq
45101, 0.000000189, llxzmy
45102, 0.000000194, ntfnat
45103, 0.000000381, hvowvb
45104, 0.000000189, wgsmsj
45105, 0.000000190, mfixpl
45106, 0.000000192, amffmm
45107, 0.000000187, acmjoa
45108, 0.000000188, gemvcy
45109, 0.000000189, qjmsrx
45110, 0.000000193, wmegki
45111, 0.000000192, ixuysf
45112, 0.000000195, jmzskq
45113, 0.000000191, fvzzgr
45114, 0.000000189, eakjjx
45115, 0.000000187, gwksba
45116, 0.000000186, qawtdu
45117, 0.000000187, nzktdd
45118, 0.000000190, utpdud
45119, 0.000000189, koqwpb
45120, 0.000000189, zcilqb
45121, 0.000000200, uwhbci
45122, 0.000000195, onhteo
45123, 0.000000187, vqxknx
45124, 0.000000189, wnbhfz
45125, 0.000000185, zzsbhd
45126, 0.000000194, hxyicv
45127, 0.000000187, axebbw
45128, 0.000000185, gcfsov
45129, 0.000000189, dgpgpv
45130, 0.000000186, aippty
45131, 0.000000191, jbynxp
45132, 0.000000193, rsshcj
45133, 0.000000193, pqcgbd
45134, 0.000000188, drfbnk
45135, 0.000000191, amjpbp
45136, 0.000000192, aptejv
45137, 0.000000188, ttpiiy
45138, 0.000000188, dhzekg
45139, 0.000000188, sglskn
45140, 0.000000190, eorshe
45141, 0.000000191, xqxlub
45142, 0.000000185, rawhhj
45143, 0.000000189, ikpbvt
45144, 0.000000189, pzmgkj
45145, 0.000000190, ayiscs
45146, 0.000000191, sqegjx
45147, 0.000000194, dcoioq
45148, 0.000000190, yqzeoh
45149, 0.000000189, kmanlo
45150, 0.000000192, enwiuu
45151, 0.000000190, qcrhsi
45152, 0.000000195, hhlfza
45153, 0.000000191, efnzwz
45154, 0.000000191, whnmly
45155, 0.000000190, axqgjr
45156, 0.000000189, alwkbc
45157, 0.000000190, qbljef
45158, 0.000000193, rojaqo
45159, 0.000000190, ekoyxq
45160, 0.000000192, wrppto
45161, 0.000000190, lafcfp
45162, 0.000000191, ailoho
45163, 0.000000191, kujzzv
45164, 0.000000385, qgzels
45165, 0.000000255, qukzgy
45166, 0.000000257, zlfawa
45167, 0.000000247, cgeyck
45168, 0.000000231, goxiqx
45169, 0.000000231, itwfxb
45170, 0.000000362, qokoyk
45171, 0.000000300, ieaczk
45172, 0.000000218, dbfzzi
45173, 0.000000234, uuqigj
45174, 0.000000223, zuconi
45175, 0.000000202, gtlwwe
45176, 0.000000216, cxpkss
45177, 0.000000222, pgrtue
45178, 0.000000194, uqvngp
45179, 0.000000231, sajvxx
45180, 0.000000193, usqiol
45181, 0.000000191, wnjgfl
45182, 0.000000194, pcyupx
45183, 0.000000191, pnkkns
45184, 0.000000194, quodpk
45185, 0.000000194, alkjze
45186, 0.000000189, agnjft
45187, 0.000000196, jrqsck
45188, 0.000000192, gbnyky
45189, 0.000000196, vpmpez
45190, 0.000000189, rpfswo
45191, 0.000000197, hwhfwe
45192, 0.000000195, ntutzj
45193, 0.000000193, ywgfgy
45194, 0.000000193, sshtqp
45195, 0.000000194, lqqhzs
45196, 0.000000196, bkzfzq
45197, 0.000000190, hwbjel
45198, 0.000000191, kolyov
45199, 0.000000191, mklhew
45200, 0.000000195, xfagkz
45201, 0.000000192, sfxkzh
45202, 0.000000193, eixbtv
45203, 0.000000249, fljyqz
45204, 0.000000191, ufslhk
45205, 0.000000247, rpuuui
45206, 0.000000194, olitqn
45207, 0.000000189, yokmsz
45208, 0.000000189, ndyhuw
45209, 0.000000189, kjescy
45210, 0.000000191, lpbchy
45211, 0.000000191, yemidb
45212, 0.000000195, szpjxa
45213, 0.000000192, lepbmz
45214, 0.000000190, pwcoyu
45215, 0.000000192, yphjtb
45216, 0.000000188, yskeck
45217, 0.000000191, qkqsvi
45218, 0.000000189, bodicy
45219, 0.000000192, vjkadi
45220, 0.000000193, klukkw
45221, 0.000000189, fixqmh
45222, 0.000000193, cwnbrh
45223, 0.000000192, juqczc
45224, 0.000000191, ulkqtv
45225, 0.000000193, iizsfh
45226, 0.000000193, lrujzv
45227, 0.000000191, emtwlm
45228, 0.000000190, mjmgwx
45229, 0.000000243, tnbrmi
45230, 0.000000191, nwegzi
45231, 0.000000190, daxcvn
45232, 0.000000190, yclpfa
45233, 0.000000192, myqxrl
45234, 0.000000187, fylako
45235, 0.000000184, nnhiqz
45236, 0.000000194, eidwsc
45237, 0.000000254, orykdd
45238, 0.000000209, rzknfb
45239, 0.000000192, vtlggs
45240, 0.000000191, chmozh
45241, 0.000000193, xxjygq
45242, 0.000000193, snolhq
45243, 0.000000194, yekxuh
45244, 0.000000191, gjdfqj
45245, 0.000000192, hznnxr
45246, 0.000000190, qwdjxj
45247, 0.000000189, owlueu
45248, 0.000000187, wyyqxz
45249, 0.000000188, zqbufd
45250, 0.000000193, kkrwpi
45251, 0.000000191, dftdbe
45252, 0.000000191, robtgw
45253, 0.000000187, oxduld
45254, 0.000000190, vjwnmi
45255, 0.000000189, ccprqv
45256, 0.000000195, etokmo
45257, 0.000000189, etnaxe
45258, 0.000000186, kqdupc
45259, 0.000000206, ukahws
45260, 0.000000190, ryngbu
45261, 0.000000193, iybbzn
45262, 0.000000186, wfdxfs
45263, 0.000000199, bdexou
45264, 0.000000193, gldkeo
45265, 0.000000191, olengh
45266, 0.000000189, cadwmk
45267, 0.000000193, rtjfnz
45268, 0.000000193, jazsri
45269, 0.000000189, zwwond
45270, 0.000000190, mlonea
45271, 0.000000192, etujpy
45272, 0.000000189, txhjsm
45273, 0.000000189, wwlcia
45274, 0.000000252, lrxhml
45275, 0.000000188, tyycja
45276, 0.000000191, eanwgk
45277, 0.000000194, yrupir
45278, 0.000000192, qhjmuv
45279, 0.000000192, uhoxmc
45280, 0.000000192, mpxnqq
45281, 0.000000189, yngwep
45282, 0.000000191, smqbnu
45283, 0.000000193, dtiyhj
45284, 0.000000191, xjlrid
45285, 0.000000189, svzuoe
45286, 0.000000190, lnbjle
45287, 0.000000193, anedpk
45288, 0.000000191, ndapos
45289, 0.000000194, urslad
45290, 0.000000190, kxfyvk
45291, 0.000000192, xrqkvs
45292, 0.000000193, wvrkjz
45293, 0.000000202, eazsws
45294, 0.000000246, oohngn
45295, 0.000000192, rgtpfb
45296, 0.000000190, znuwwy
45297, 0.000000189, pkpvmp
45298, 0.000000189, fwqjzz
45299, 0.000000190, uazryj
45300, 0.000000189, ynknzv
45301, 0.000000190, kxrjws
45302, 0.000000190, essfrc
45303, 0.000000189, qoppvg
45304, 0.000000188, snaroe
45305, 0.000000192, pzjwxc
45306, 0.000000191, cfwflu
45307, 0.000000187, dahcgk
45308, 0.000000192, vhdizf
45309, 0.000000192, iqiqjc
45310, 0.000000189, jmpbqx
45311, 0.000000194, clrebb
45312, 0.000000191, qfjwpy
45313, 0.000000191, vehygy
45314, 0.000000189, dntgrj
45315, 0.000000186, pcvvjf
45316, 0.000000310, efbnkb
45317, 0.000000253, dhjhbf
45318, 0.000000226, pazgpv
45319, 0.000000201, dutefs
45320, 0.000000204, yramej
45321, 0.000000313, okatpc
45322, 0.000000202, qtingo
45323, 0.000000230, djwmth
45324, 0.000000212, mmhiwk
45325, 0.000000232, rczzaw
45326, 0.000000213, sscsiy
45327, 0.000000233, clmtle
45328, 0.000000192, ofdbjq
45329, 0.000000221, pbommt
45330, 0.000000194, kfuuwk
45331, 0.000000195, jmyfrn
45332, 0.000000192, sydnbe
45333, 0.000000193, hlssqg
45334, 0.000000211, axvmtv
45335, 0.000000189, psaelz
45336, 0.000000188, cidmyx
45337, 0.000000192, dyaxie
45338, 0.000000189, yasdhc
45339, 0.000000250, juhnaj
45340, 0.000000194, vxmtaq
45341, 0.000000192, dmikvb
45342, 0.000000196, iphxgl
45343, 0.000000192, cgdjeb
45344, 0.000000191, zhplof
45345, 0.000000191, hqzvxr
45346, 0.000000194, mvfuqv
45347, 0.000000192, puiucl
45348, 0.000000188, kqexls
45349, 0.000000192, blzpqp
45350, 0.000000193, nrdgvb
45351, 0.000000196, mjlrzs
45352, 0.000000189, yxwckg
45353, 0.000000199, ljjszx
45354, 0.000000191, yhbnqz
45355, 0.000000191, bjlbxz
45356, 0.000000200, npoifa
45357, 0.000000190, wkmrbq
45358, 0.000000192, rdpmfk
45359, 0.000000192, xmczko
45360, 0.000000190, qxjzyx
45361, 0.000000193, oegxni
45362, 0.000000189, vwalkx
45363, 0.000000191, douqqa
45364, 0.000000191, blnnxu
45365, 0.000000191, bpxhfc
45366, 0.000000190, wbxxkn
45367, 0.000000193, kqvijj
45368, 0.000000191, riuyrr
45369, 0.000000250, hrlkis
45370, 0.000000194, uckdis
45371, 0.000000191, fwcodq
45372, 0.000000190, auenqo
45373, 0.000000191, kzqtbb
45374, 0.000000186, fruqbo
45375, 0.000000199, zpstzn
45376, 0.000000192, uqqtrp
45377, 0.000000191, vlghqw
45378, 0.000000190, kpdnvz
45379, 0.000000191, tadnow
45380, 0.000000190, vbgetg
45381, 0.000000190, peqzpm
45382, 0.000000191, yaucsj
45383, 0.000000191, cvvlkz
45384, 0.000000192, xonhsz
45385, 0.000000193, milymc
45386, 0.000000192, ivprcn
45387, 0.000000195, ghrlbu
45388, 0.000000192, wzeagq
45389, 0.000000191, ulrywo
45390, 0.000000191, nuxxfd
45391, 0.000000190, smmkgx
45392, 0.000000190, aymbbl
45393, 0.000000191, bcdfyp
45394, 0.000000192, daadqu
45395, 0.000000200, olipac
45396, 0.000000192, bcmnki
45397, 0.000000191, esogdm
45398, 0.000000190, ysqkol
45399, 0.000000188, obguyw
45400, 0.000000190, zumxqp
45401, 0.000000188, rltlta
45402, 0.000000191, dtzqpx
45403, 0.000000190, dunzph
45404, 0.000000190, gkwnni
45405, 0.000000192, musgll
45406, 0.000000190, ogjdkz
45407, 0.000000191, ksnjkz
45408, 0.000000188, fkgjwp
45409, 0.000000189, jckizd
45410, 0.000000269, aefmrw
45411, 0.000000191, ngbrrl
45412, 0.000000190, gfgcow
45413, 0.000000190, uizfna
45414, 0.000000191, pfeqnc
45415, 0.000000191, bswlms
45416, 0.000000193, fdyiad
45417, 0.000000191, ebgqyl
45418, 0.000000187, wfieay
45419, 0.000000190, ecofuv
45420, 0.000000193, xiqbtt
45421, 0.000000250, brysmi
45422, 0.000000190, qdukqb
45423, 0.000000189, oypdqn
45424, 0.000000191, wkkvuf
45425, 0.000000191, tabnda
45426, 0.000000189, tztdxv
45427, 0.000000188, pbwfxf
45428, 0.000000190, xqvwdj
45429, 0.000000195, uvvyfb
45430, 0.000000197, ftqdxd
45431, 0.000000248, pibctp
45432, 0.000000192, vxfxbz
45433, 0.000000191, clzllf
45434, 0.000000189, gqiyyf
45435, 0.000000194, omxqtn
45436, 0.000000193, wwiuqu
45437, 0.000000192, lunzpq
45438, 0.000000196, rsizld
45439, 0.000000191, cnhrfm
45440, 0.000000189, xmwseh
45441, 0.000000195, vzkoby
45442, 0.000000195, dkltqo
45443, 0.000000191, irxvqh
45444, 0.000000247, yyvyat
45445, 0.000000191, sigvon
45446, 0.000000192, wgbahy
45447, 0.000000188, yfhhjd
45448, 0.000000191, asyhxn
45449, 0.000000256, gdurrv
45450, 0.000000190, owprxr
45451, 0.000000244, kjwasx
45452, 0.000000189, otqrfd
45453, 0.000000188, bvnqbi
45454, 0.000000188, bkstyw
45455, 0.000000189, hxjvke
45456, 0.000000187, bcawwe
45457, 0.000000190, grjzmm
45458, 0.000000187, vtgwih
45459, 0.000000194, icfgdg
45460, 0.000000189, mmnvai
45461, 0.000000252, fxjyuo
45462, 0.000000190, vmleoq
45463, 0.000000189, zulqro
45464, 0.000000190, qglfgd
45465, 0.000000188, bfmzfq
45466, 0.000000191, oaezuv
45467, 0.000000190, yvocad
45468, 0.000000309, ftojfj
45469, 0.000000292, clntjh
45470, 0.000000246, fdybhv
45471, 0.000000240, iagdom
45472, 0.000000259, hzazzh
45473, 0.000000235, jpqjqn
45474, 0.000000304, qwtqrw
45475, 0.000000225, vjmwza
45476, 0.000000230, zeweiy
45477, 0.000000219, gayyvd
45478, 0.000000202, bkonzu
45479, 0.000000214, rvikut
45480, 0.000000199, hulbel
45481, 0.000000190, gjssoz
45482, 0.000000190, cedjgg
45483, 0.000000191, gparak
45484, 0.000000196, xllhay
45485, 0.000000193, jvvxjs
45486, 0.000000191, gfffpm
45487, 0.000000194, nvzahb
45488, 0.000000242, ytuniq
45489, 0.000000197, sqzljv
45490, 0.000000190, vfqwgm
45491, 0.000000190, jpyxtr
45492, 0.000000189, ityulu
45493, 0.000000193, kvipig
45494, 0.000000195, puvpwy
45495, 0.000000190, baiqpf
45496, 0.000000190, zlwprn
45497, 0.000000193, qywfbr
45498, 0.000000192, xhgazw
45499, 0.000000227, swbyvk
45500, 0.000000191, oreiyg
45501, 0.000000194, uevbwy
45502, 0.000000219, ilncda
45503, 0.000000194, vnioms
45504, 0.000000220, bdzcon
45505, 0.000000210, vmoctz
45506, 0.000000190, tpujku
45507, 0.000000196, rcgmjj
45508, 0.000000196, anbynv
45509, 0.000000187, vyaxjw
45510, 0.000000194, olmvir
45511, 0.000000192, kezttx
45512, 0.000000193, qdieky
45513, 0.000000192, ieweit
45514, 0.000000192, hyevss
45515, 0.000000192, hlsvpg
45516, 0.000000193, qdwhua
45517, 0.000000193, wmzjfm
45518, 0.000000191, grmcmd
45519, 0.000000193, fhsdbe
45520, 0.000000190, ocjfgs
45521, 0.000000192, xmkxuo
45522, 0.000000191, tdscdh
45523, 0.000000193, assqkq
45524, 0.000000190, wdinbi
45525, 0.000000187, fpgsze
45526, 0.000000194, lcwokr
45527, 0.000000188, agboci
45528, 0.000000191, arziwx
45529, 0.000000200, vplnhd
45530, 0.000000188, pzgdva
45531, 0.000000246, wtbpnz
45532, 0.000000189, vssnxe
45533, 0.000000191, xgxmgz
45534, 0.000000190, wbeinc
45535, 0.000000195, oaudas
45536, 0.000000189, joaups
45537, 0.000000193, hechwq
45538, 0.000000195, nbdxxv
45539, 0.000000189, wezqmg
45540, 0.000000189, vbwtmr
45541, 0.000000188, smrrzb
45542, 0.000000191, wzoofy
45543, 0.000000190, ydifaf
45544, 0.000000188, juuxqb
45545, 0.000000191, yoixct
45546, 0.000000192, iiighb
45547, 0.000000191, laxlof
45548, 0.000000194, dvuluv
45549, 0.000000191, bwxcuo
45550, 0.000000192, ptstph
45551, 0.000000195, estdkc
45552, 0.000000195, iipkzj
45553, 0.000000192, mzzkra
45554, 0.000000189, rsyzlc
45555, 0.000000192, mjybpz
45556, 0.000000191, bkeokl
45557, 0.000000191, mrbrrk
45558, 0.000000189, cpusdk
45559, 0.000000191, yhhzfh
45560, 0.000000189, ppmqij
45561, 0.000000189, tdhyrj
45562, 0.000000193, feabva
45563, 0.000000191, bmtrbm
45564, 0.000000193, gcxydx
45565, 0.000000191, tvspql
45566, 0.000000189, gylqgk
45567, 0.000000193, ovllll
45568, 0.000000190, puqbye
45569, 0.000000192, upxdlc
45570, 0.000000192, qnrohp
45571, 0.000000193, neldgs
45572, 0.000000213, xllheg
45573, 0.000000193, elkkmx
45574, 0.000000191, rrkrhd
45575, 0.000000193, kthtoa
45576, 0.000000191, qlbnqd
45577, 0.000000190, bholfn
45578, 0.000000191, okobwp
45579, 0.000000192, ewkusz
45580, 0.000000190, dgfpvc
45581, 0.000000188, eceltd
45582, 0.000000192, nrbccy
45583, 0.000000191, ahbzvs
45584, 0.000000191, ccgmsj
45585, 0.000000187, fbdlee
45586, 0.000000189, sfvafs
45587, 0.000000191, nwbdgf
45588, 0.000000191, fhuyrv
45589, 0.000000195, ugzzms
45590, 0.000000196, hmrbpg
45591, 0.000000189, oxcsgg
45592, 0.000000189, mnjetv
45593, 0.000000189, wydjnh
45594, 0.000000190, relxoq
45595, 0.000000189, relzge
45596, 0.000000188, ukvffo
45597, 0.000000191, joisfu
45598, 0.000000190, xvbfji
45599, 0.000000194, xobnad
45600, 0.000000191, fiedau
45601, 0.000000188, xrkpvo
45602, 0.000000189, ompykl
45603, 0.000000191, agqijn
45604, 0.000000193, vaaxbj
45605, 0.000000192, vsawog
45606, 0.000000188, wtylfn
45607, 0.000000189, evgwgv
45608, 0.000000192, mvgryu
45609, 0.000000189, ymptgd
45610, 0.000000191, vqflsl
45611, 0.000000192, ggtcfg
45612, 0.000000190, efmhms
45613, 0.000000195, kqzdkm
45614, 0.000000191, kfdhml
45615, 0.000000188, uafqtb
45616, 0.000000194, zjsttu
45617, 0.000000248, orczty
45618, 0.000000202, oengbf
45619, 0.000000398, llmtyw
45620, 0.000000294, sqblel
45621, 0.000000258, fzoxzf
45622, 0.000000247, xonajm
45623, 0.000000250, kicdgx
45624, 0.000000240, kcghpz
45625, 0.000000203, hqfabw
45626, 0.000000230, ddaxwj
45627, 0.000000191, okyynp
45628, 0.000000228, rzflab
45629, 0.000000211, ieaegg
45630, 0.000000274, cbcyca
45631, 0.000000236, qelozj
45632, 0.000000193, fazjbh
45633, 0.000000190, cunrob
45634, 0.000000194, bujqra
45635, 0.000000191, znzpoc
45636, 0.000000192, vnzbkm
45637, 0.000000189, haxrxg
45638, 0.000000188, cbiblw
45639, 0.000000190, ohzuzb
45640, 0.000000192, dwlqfg
45641, 0.000000190, vfupnv
45642, 0.000000195, talgut
45643, 0.000000190, orwgrd
45644, 0.000000191, kpmbjq
45645, 0.000000248, hthadg
45646, 0.000000204, kkdnxj
45647, 0.000000192, mrrcqm
45648, 0.000000196, udmrml
45649, 0.000000190, xuuvvt
45650, 0.000000192, dvgewf
45651, 0.000000192, fqgoef
45652, 0.000000192, msrpix
45653, 0.000000194, jrvjzf
45654, 0.000000189, iftsoo
45655, 0.000000264, wlodtz
45656, 0.000000186, ighrvp
45657, 0.000000189, rqcaxs
45658, 0.000000188, ffkxfi
45659, 0.000000188, tfodqe
45660, 0.000000243, qowfnh
45661, 0.000000191, axznfx
45662, 0.000000186, xttiye
45663, 0.000000186, zaydyl
45664, 0.000000192, gjlgsg
45665, 0.000000186, kixlsh
45666, 0.000000194, haucfu
45667, 0.000000192, ujykgr
45668, 0.000000187, cxnwpu
45669, 0.000000187, gjpaki
45670, 0.000000189, flcviw
45671, 0.000000188, zrwbfv
45672, 0.000000194, ivhdki
45673, 0.000000192, jvzjzq
45674, 0.000000189, ucmteq
45675, 0.000000188, tbqqew
45676, 0.000000188, ikiqij
45677, 0.000000188, aopuwy
